section_id,section_order,hidden_initial,question_text,field_name,field_type,option_label,option_value,control_type,required,data_next,data_toggle
q2020,134,TRUE,Welche Vorsorge- oder Präventionsmaßnahmen wünschen Sie,2020,checkbox,Impfstatus-Kontrolle,Impfstatus-Kontrolle,radio/checkbox,FALSE,,
q2020,134,TRUE,Welche Vorsorge- oder Präventionsmaßnahmen wünschen Sie,2020,checkbox,Bluthochdruck-Screening,Bluthochdruck-Screening,radio/checkbox,FALSE,,
q2020,134,TRUE,Welche Vorsorge- oder Präventionsmaßnahmen wünschen Sie,2020,checkbox,Blutzucker-/Diabetes-Screening,Blutzucker-/Diabetes-Screening,radio/checkbox,FALSE,,
q2020,134,TRUE,Welche Vorsorge- oder Präventionsmaßnahmen wünschen Sie,2020,checkbox,Lipidstoffwechsel-/Cholesterin-Screening,Lipidstoffwechsel-/Cholesterin-Screening,radio/checkbox,FALSE,,
q2020,134,TRUE,Welche Vorsorge- oder Präventionsmaßnahmen wünschen Sie,2020,checkbox,Hautkrebs-Screening,Hautkrebs-Screening,radio/checkbox,FALSE,,
q2020,134,TRUE,Welche Vorsorge- oder Präventionsmaßnahmen wünschen Sie,2020,checkbox,Darmkrebs-Screening,Darmkrebs-Screening,radio/checkbox,FALSE,,
q2020,134,TRUE,Welche Vorsorge- oder Präventionsmaßnahmen wünschen Sie,2020,checkbox,"Prostata-Vorsorge (PSA, Tastuntersuchung)","Prostata-Vorsorge (PSA, Tastuntersuchung)",radio/checkbox,FALSE,,
q2020,134,TRUE,Welche Vorsorge- oder Präventionsmaßnahmen wünschen Sie,2020,checkbox,Gynäkologische Vorsorge,Gynäkologische Vorsorge,radio/checkbox,FALSE,,
q2020,134,TRUE,Welche Vorsorge- oder Präventionsmaßnahmen wünschen Sie,2020,checkbox,Osteoporose-/Knochendichte-Messung,Osteoporose-/Knochendichte-Messung,radio/checkbox,FALSE,,
q2020,134,TRUE,Welche Vorsorge- oder Präventionsmaßnahmen wünschen Sie,2020,checkbox,Lungengesundheit (z. B. COPD-/Raucher-Screening),Lungengesundheit (z. B. COPD-/Raucher-Screening),radio/checkbox,FALSE,,
q2020,134,TRUE,Welche Vorsorge- oder Präventionsmaßnahmen wünschen Sie,2020,checkbox,"Lebensstil-Check (Bewegung, Ernährung, Gewicht, Stress)","Lebensstil-Check (Bewegung, Ernährung, Gewicht, Stress)",radio/checkbox,FALSE,,
q2030,135,TRUE,Erörterung auffälliger Befunde,2030,checkbox,"Bildgebung (Röntgen, CT, MRT, Ultraschall)","Bildgebung (Röntgen, CT, MRT, Ultraschall)",radio/checkbox,FALSE,,
q2030,135,TRUE,Erörterung auffälliger Befunde,2030,checkbox,Laborauffälligkeiten,Laborauffälligkeiten,radio/checkbox,FALSE,,
q2030,135,TRUE,Erörterung auffälliger Befunde,2030_freitext,text,_ weitere Vorbefunde,,input,FALSE,,
q2040,136,TRUE,Um welche chronische Erkrankung handelt es sich?,2040,checkbox,"Herz-Kreislauf (Hypertonie, KHK, Herzrhythmus)","Herz-Kreislauf (Hypertonie, KHK, Herzrhythmus)",radio/checkbox,FALSE,,#q2041
q2040,136,TRUE,Um welche chronische Erkrankung handelt es sich?,2040,checkbox,Gefäßerkrankung,Gefäßerkrankung,radio/checkbox,FALSE,,#q2042
q2040,136,TRUE,Um welche chronische Erkrankung handelt es sich?,2040,checkbox,"Stoffwechsel (Diabetes, Schilddrüse)","Stoffwechsel (Diabetes, Schilddrüse)",radio/checkbox,FALSE,,#q2043
q2040,136,TRUE,Um welche chronische Erkrankung handelt es sich?,2040,checkbox,"Atemwege (Asthma, COPD)","Atemwege (Asthma, COPD)",radio/checkbox,FALSE,,#q2044
q2040,136,TRUE,Um welche chronische Erkrankung handelt es sich?,2040_freitext,text,_ sonstige Erkrankungen,,input,FALSE,,
q2050,137,TRUE,Tumorverdacht,2050,checkbox,Knoten/Schwellung,Knoten/Schwellung,radio/checkbox,FALSE,,
q2050,137,TRUE,Tumorverdacht,2050,checkbox,Blut im Stuhl,Blut im Stuhl,radio/checkbox,FALSE,,
q2050,137,TRUE,Tumorverdacht,2050,checkbox,Gewichtsverlust,Gewichtsverlust,radio/checkbox,FALSE,,
q2050,137,TRUE,Tumorverdacht,2050_freitext,text,_ andere Anhaltspunkte,,input,FALSE,,
q2060,138,TRUE,Neurologische Symptome,2060,checkbox,Schwindel,Schwindel,radio/checkbox,FALSE,,
q2060,138,TRUE,Neurologische Symptome,2060,checkbox,Lähmungen,Lähmungen,radio/checkbox,FALSE,,
q2060,138,TRUE,Neurologische Symptome,2060,checkbox,Sensibilitätsstörungen,Sensibilitätsstörungen,radio/checkbox,FALSE,,
q2060,138,TRUE,Neurologische Symptome,2060,checkbox,Krampfanfälle,Krampfanfälle,radio/checkbox,FALSE,,
q2060,138,TRUE,Neurologische Symptome,2060_freitext,text,_ sonstige Symptome,,input,FALSE,,
q2070,139,TRUE,Orthopädische Probleme,2070,checkbox,Arthrose,Arthrose,radio/checkbox,FALSE,,
q2070,139,TRUE,Orthopädische Probleme,2070,checkbox,Bandscheibenbeschwerden,Bandscheibenbeschwerden,radio/checkbox,FALSE,,
q2070,139,TRUE,Orthopädische Probleme,2070,checkbox,Fehlstellungen/Bewegungseinschränkung,Fehlstellungen/Bewegungseinschränkung,radio/checkbox,FALSE,,
q2070,139,TRUE,Orthopädische Probleme,2070,checkbox,Deformitäten/Mißbildungen,Deformitäten/Mißbildungen,radio/checkbox,FALSE,,
q2070,139,TRUE,Orthopädische Probleme,2070_freitext,text,_ sonstige Probleme,,input,FALSE,,
q2080,140,TRUE,Welchen Beruf bzw. welche Tätigkeit üben Sie aus?,2080,text,_ Ihre Eingabe,,input,FALSE,,#q2081
q2100,141,TRUE,Gutachten/Reha- Kuranträge,2100,checkbox,Freies Gutachten/Versicherungsgutachten,Freies Gutachten/Versicherungsgutachten,radio/checkbox,FALSE,,
q2100,141,TRUE,Gutachten/Reha- Kuranträge,2100,checkbox,GdB Gutachten,GdB Gutachten,radio/checkbox,FALSE,,
q2100,141,TRUE,Gutachten/Reha- Kuranträge,2100,checkbox,Reha Antrag,Reha Antrag,radio/checkbox,FALSE,,
q2100,141,TRUE,Gutachten/Reha- Kuranträge,2100_freitext,text,_ machen Sie hier nähere Angaben,,input,FALSE,,
q4000,142,TRUE,Wie groß sind Sie?,4000,number,,,input,FALSE,,
q4001,143,TRUE,Wie schwer sind Sie (in kg)?,4001,number,,,input,FALSE,,
q4002,144,TRUE,Haben Sie jemals geraucht?,4002,radio,Ja,Ja,radio/checkbox,FALSE,"#q4003,#q4004,#q4005",
q4002,144,TRUE,Haben Sie jemals geraucht?,4002,radio,Nein,Nein,radio/checkbox,FALSE,#q5000,
q4003,145,TRUE,Durchschnittlich wie viele Zigaretten pro Tag?,4003,number,,,input,FALSE,,
q4004,146,TRUE,Wie viele Jahre haben Sie geraucht?,4004,number,,,input,FALSE,,
q4005,147,TRUE,Rauchen Sie immer noch?,4005,radio,Ja,Ja,radio/checkbox,FALSE,#q5000,
q4005,147,TRUE,Rauchen Sie immer noch?,4005,radio,Nein,Nein,radio/checkbox,FALSE,"#q4006,#q5000",
q4006,148,TRUE,Wann (Jahr) haben Sie aufgehört?,4006,number,z. B. 2015,,input,FALSE,,
q4100,149,TRUE,Haben Sie eine der folgenden Impfungen erhalten?,4100,checkbox,COVID-19,COVID-19,radio/checkbox,FALSE,,#q4110
q4100,149,TRUE,Haben Sie eine der folgenden Impfungen erhalten?,4100,checkbox,Diphtherie,Diphtherie,radio/checkbox,FALSE,,#q4110
q4100,149,TRUE,Haben Sie eine der folgenden Impfungen erhalten?,4100,checkbox,FSME,FSME,radio/checkbox,FALSE,,#q4110
q4100,149,TRUE,Haben Sie eine der folgenden Impfungen erhalten?,4100,checkbox,Hepatitis B,Hepatitis B,radio/checkbox,FALSE,,#q4110
q4100,149,TRUE,Haben Sie eine der folgenden Impfungen erhalten?,4100,checkbox,Herpes Zoster (Gürtelrose),Herpes Zoster (Gürtelrose),radio/checkbox,FALSE,,#q4110
q4100,149,TRUE,Haben Sie eine der folgenden Impfungen erhalten?,4100,checkbox,Influenza (Grippe),Influenza (Grippe),radio/checkbox,FALSE,,#q4110
q4100,149,TRUE,Haben Sie eine der folgenden Impfungen erhalten?,4100,checkbox,"Masern, Mumps, Röteln (MMR)","Masern, Mumps, Röteln (MMR)",radio/checkbox,FALSE,,#q4110
q4100,149,TRUE,Haben Sie eine der folgenden Impfungen erhalten?,4100,checkbox,Pneumokokken,Pneumokokken,radio/checkbox,FALSE,,#q4110
q4100,149,TRUE,Haben Sie eine der folgenden Impfungen erhalten?,4100,checkbox,RSV,RSV,radio/checkbox,FALSE,,#q4110
q4100,149,TRUE,Haben Sie eine der folgenden Impfungen erhalten?,4100,checkbox,Tetanus,Tetanus,radio/checkbox,FALSE,,#q4110
q4100,149,TRUE,Haben Sie eine der folgenden Impfungen erhalten?,4100,checkbox,keine der üblichen Impfungen erhalten,keine der üblichen Impfungen erhalten,radio/checkbox,FALSE,,#q4110
q4100,149,TRUE,Haben Sie eine der folgenden Impfungen erhalten?,4100_freitext,text,weitere Impfungen oder Auffrischungen,,input,FALSE,#q4110,#q4110
q4110,150,TRUE,Gibt es in Ihrer Familie folgende Erkrankungen?,4110,checkbox,Herzinfarkt/Schlaganfall,Herzinfarkt/Schlaganfall,radio/checkbox,FALSE,,#q4120
q4110,150,TRUE,Gibt es in Ihrer Familie folgende Erkrankungen?,4110,checkbox,Bluthochdruck,Bluthochdruck,radio/checkbox,FALSE,,#q4120
q4110,150,TRUE,Gibt es in Ihrer Familie folgende Erkrankungen?,4110,checkbox,Diabetes,Diabetes,radio/checkbox,FALSE,,#q4120
q4110,150,TRUE,Gibt es in Ihrer Familie folgende Erkrankungen?,4110,checkbox,Krebserkrankungen,Krebserkrankungen,radio/checkbox,FALSE,,#q4120
q4110,150,TRUE,Gibt es in Ihrer Familie folgende Erkrankungen?,4110,checkbox,Demenz/Alzheimer,Demenz/Alzheimer,radio/checkbox,FALSE,,#q4120
q4110,150,TRUE,Gibt es in Ihrer Familie folgende Erkrankungen?,4110,checkbox,keine,keine,radio/checkbox,FALSE,,#q4120
q4110,150,TRUE,Gibt es in Ihrer Familie folgende Erkrankungen?,4110_freitext,text,andere relevante Erkrankungen,,input,FALSE,,#q4120
q4120,151,TRUE,Berufliche Situation,4120,select,Bitte wählen…,,select,FALSE,#q4121,
q4120,151,TRUE,Berufliche Situation,4120,select,Vollzeit,Vollzeit,select,FALSE,#q4121,
q4120,151,TRUE,Berufliche Situation,4120,select,Teilzeit,Teilzeit,select,FALSE,#q4121,
q4120,151,TRUE,Berufliche Situation,4120,select,Rentner/in,Rentner/in,select,FALSE,#q4121,
q4120,151,TRUE,Berufliche Situation,4120,select,arbeitslos,arbeitslos,select,FALSE,#q4121,
q4120,151,TRUE,Berufliche Situation,4120,select,in Ausbildung/Studium,in Ausbildung/Studium,select,FALSE,#q4121,
q4120,151,TRUE,Berufliche Situation,4120,select,keine Angabe,keine Angabe,select,FALSE,#q4121,
q4121,152,TRUE,Stressbelastung,4121,select,Bitte wählen…,,select,FALSE,#q4122,
q4121,152,TRUE,Stressbelastung,4121,select,nicht gestresst,nicht gestresst,select,FALSE,#q4122,
q4121,152,TRUE,Stressbelastung,4121,select,leicht gestresst,leicht gestresst,select,FALSE,#q4122,
q4121,152,TRUE,Stressbelastung,4121,select,mäßig gestresst,mäßig gestresst,select,FALSE,#q4122,
q4121,152,TRUE,Stressbelastung,4121,select,stark gestresst,stark gestresst,select,FALSE,#q4122,
q4122,153,TRUE,Schlafqualität,4122,select,Bitte wählen…,,select,FALSE,#q4123,
q4122,153,TRUE,Schlafqualität,4122,select,"erholsam, keine Probleme","erholsam, keine Probleme",select,FALSE,#q4123,
q4122,153,TRUE,Schlafqualität,4122,select,gelegentlich Probleme,gelegentlich Probleme,select,FALSE,#q4123,
q4122,153,TRUE,Schlafqualität,4122,select,häufig Probleme,häufig Probleme,select,FALSE,#q4123,
q4122,153,TRUE,Schlafqualität,4122,select,starke Schlafstörungen,starke Schlafstörungen,select,FALSE,#q4123,
q4123,154,TRUE,Bewegung im Alltag,4123,select,Bitte wählen…,,select,FALSE,#q4130,
q4123,154,TRUE,Bewegung im Alltag,4123,select,unter 150 Minuten/Woche,unter 150 Minuten/Woche,select,FALSE,#q4130,
q4123,154,TRUE,Bewegung im Alltag,4123,select,150–300 Minuten/Woche,150–300 Minuten/Woche,select,FALSE,#q4130,
q4123,154,TRUE,Bewegung im Alltag,4123,select,über 300 Minuten/Woche,über 300 Minuten/Woche,select,FALSE,#q4130,
q4123,154,TRUE,Bewegung im Alltag,4123,select,keine Angabe,keine Angabe,select,FALSE,#q4130,
q4130,155,TRUE,Alkoholkonsum,4130,select,Bitte wählen…,,select,FALSE,#q4131,
q4130,155,TRUE,Alkoholkonsum,4130,select,nie,nie,select,FALSE,#q4131,
q4130,155,TRUE,Alkoholkonsum,4130,select,selten,selten,select,FALSE,#q4131,
q4130,155,TRUE,Alkoholkonsum,4130,select,1–2× pro Woche,1–2× pro Woche,select,FALSE,#q4131,
q4130,155,TRUE,Alkoholkonsum,4130,select,fast täglich,fast täglich,select,FALSE,#q4131,
q4130,155,TRUE,Alkoholkonsum,4130,select,täglich,täglich,select,FALSE,#q4131,
q4131,156,TRUE,Drogen/Substanzen,4131,select,Bitte wählen…,,select,FALSE,#q4140,
q4131,156,TRUE,Drogen/Substanzen,4131,select,nie konsumiert,nie konsumiert,select,FALSE,#q4140,
q4131,156,TRUE,Drogen/Substanzen,4131,select,"früher, aktuell nicht mehr","früher, aktuell nicht mehr",select,FALSE,#q4140,
q4131,156,TRUE,Drogen/Substanzen,4131,select,gelegentlich,gelegentlich,select,FALSE,#q4140,
q4131,156,TRUE,Drogen/Substanzen,4131,select,regelmäßig,regelmäßig,select,FALSE,#q4140,
q4140,157,TRUE,Haben Sie an folgenden Vorsorgeuntersuchungen teilgenommen?,4140,checkbox,Gesundheits-Check-upalle 3 Jahre ab 35,Gesundheits-Check-up,radio/checkbox,FALSE,,
q4140,157,TRUE,Haben Sie an folgenden Vorsorgeuntersuchungen teilgenommen?,4140,checkbox,KrebsfrüherkennungAbstrich Gebärmutterhals jährlich,Krebsfrüherkennung (Gebärmutterhalsabstrich),radio/checkbox,FALSE,,
q4140,157,TRUE,Haben Sie an folgenden Vorsorgeuntersuchungen teilgenommen?,4140,checkbox,Hautkrebs-Screeningalle 2 Jahre ab 35 Jahren,Hautkrebs-Screening,radio/checkbox,FALSE,,
q4140,157,TRUE,Haben Sie an folgenden Vorsorgeuntersuchungen teilgenommen?,4140,checkbox,Mammographiealle 2 Jahre ab 50,Mammographie,radio/checkbox,FALSE,,
q4140,157,TRUE,Haben Sie an folgenden Vorsorgeuntersuchungen teilgenommen?,4140,checkbox,ProstataTastuntersuchung ab 45 Jahren jährlich,Prostata (Tastuntersuchung),radio/checkbox,FALSE,,
q4140,157,TRUE,Haben Sie an folgenden Vorsorgeuntersuchungen teilgenommen?,4140,checkbox,Darmkrebsvorsorgeab 55 Jahren,Darmkrebsvorsorge,radio/checkbox,FALSE,,
q4140,157,TRUE,Haben Sie an folgenden Vorsorgeuntersuchungen teilgenommen?,4140,checkbox,Bauchaortenaneurysma-ScreeningMänner über 65,Bauchaortenaneurysma-Screening,radio/checkbox,FALSE,,
q4140,157,TRUE,Haben Sie an folgenden Vorsorgeuntersuchungen teilgenommen?,4140,checkbox,Hepatitis B / C Screeningeinmalig ab 35 Jahren möglich,Hepatitis B / C Screening,radio/checkbox,FALSE,,
q5000,158,TRUE,Leiden Sie an Diabetes?,5000,radio,Ja,Ja,radio/checkbox,FALSE,"#q5001,#q6000",
q5000,158,TRUE,Leiden Sie an Diabetes?,5000,radio,Nein,Nein,radio/checkbox,FALSE,#q6000,
q5001,159,TRUE,Welcher Typ?,5001,select,Bitte wählen…,,select,FALSE,,
q5001,159,TRUE,Welcher Typ?,5001,select,Typ-1-Diabetes,Typ-1-Diabetes,select,FALSE,,
q5001,159,TRUE,Welcher Typ?,5001,select,Typ-2-Diabetes,Typ-2-Diabetes,select,FALSE,,
q5001,159,TRUE,Welcher Typ?,5001,select,Gestationsdiabetes,Gestationsdiabetes,select,FALSE,,
q5001,159,TRUE,Welcher Typ?,5001,select,Spezifische Diabetesformen (MODY; Pankreaserkrankung; Endokrinopathien; medikamenteninduziert),Spezifische Diabetesformen (MODY; Pankreaserkrankung; Endokrinopathien; medikamenteninduziert),select,FALSE,,
q5001,159,TRUE,Welcher Typ?,5001,select,Prädiabetes,Prädiabetes,select,FALSE,,
q5001,159,TRUE,Welcher Typ?,5001,select,Unklar / in Abklärung,Unklar / in Abklärung,select,FALSE,,
q5002,160,TRUE,Medikamentöse Diabetestherapie,5002,checkbox,Metformin (Glucophage; Metformin AL; Siofor),Metformin (Glucophage; Metformin AL; Siofor),radio/checkbox,FALSE,,
q5002,160,TRUE,Medikamentöse Diabetestherapie,5002,checkbox,SGLT2-Hemmer (Jardiance; Forxiga; Invokana; Steglatro),SGLT2-Hemmer (Jardiance; Forxiga; Invokana; Steglatro),radio/checkbox,FALSE,,
q5002,160,TRUE,Medikamentöse Diabetestherapie,5002,checkbox,GLP-1-Rezeptor-Agonisten (Ozempic; Rybelsus; Victoza; Trulicity; Byetta),GLP-1-Rezeptor-Agonisten (Ozempic; Rybelsus; Victoza; Trulicity; Byetta),radio/checkbox,FALSE,,
q5002,160,TRUE,Medikamentöse Diabetestherapie,5002,checkbox,DPP-4-Hemmer (Januvia; Xelevia; Trajenta; Onglyza; Galvus),DPP-4-Hemmer (Januvia; Xelevia; Trajenta; Onglyza; Galvus),radio/checkbox,FALSE,,
q5002,160,TRUE,Medikamentöse Diabetestherapie,5002,checkbox,Sulfonylharnstoffe (Amaryl; Gliben-HEXAL; Euglucon N),Sulfonylharnstoffe (Amaryl; Gliben-HEXAL; Euglucon N),radio/checkbox,FALSE,,
q5002,160,TRUE,Medikamentöse Diabetestherapie,5002,checkbox,Glinide (NovoNorm; Starlix),Glinide (NovoNorm; Starlix),radio/checkbox,FALSE,,
q5002,160,TRUE,Medikamentöse Diabetestherapie,5002,checkbox,Thiazolidindione (Actos),Thiazolidindione (Actos),radio/checkbox,FALSE,,
q5002,160,TRUE,Medikamentöse Diabetestherapie,5002,checkbox,Basalinsulin (Lantus; Toujeo; Levemir; Tresiba; Insulatard),Basalinsulin (Lantus; Toujeo; Levemir; Tresiba; Insulatard),radio/checkbox,FALSE,,
q5002,160,TRUE,Medikamentöse Diabetestherapie,5002,checkbox,Bolusinsulin (NovoRapid; Humalog; Fiasp; Apidra),Bolusinsulin (NovoRapid; Humalog; Fiasp; Apidra),radio/checkbox,FALSE,,
q5002,160,TRUE,Medikamentöse Diabetestherapie,5002,checkbox,Mischinsulin (NovoMix; Humalog Mix; Insuman Comb),Mischinsulin (NovoMix; Humalog Mix; Insuman Comb),radio/checkbox,FALSE,,
q5002,160,TRUE,Medikamentöse Diabetestherapie,5002,checkbox,Insulinpumpe (Omnipod; Accu-Chek Insight; Medtronic MiniMed),Insulinpumpe (Omnipod; Accu-Chek Insight; Medtronic MiniMed),radio/checkbox,FALSE,,
q5002,160,TRUE,Medikamentöse Diabetestherapie,5002,checkbox,Sensorunterstützte Insulintherapie (Dexcom; FreeStyle Libre; Medtronic Guardian),Sensorunterstützte Insulintherapie (Dexcom; FreeStyle Libre; Medtronic Guardian),radio/checkbox,FALSE,,
q5002,160,TRUE,Medikamentöse Diabetestherapie,5002,checkbox,Kombinationstherapie oral (Janumet; Jentadueto; Segluromet; Xigduo),Kombinationstherapie oral (Janumet; Jentadueto; Segluromet; Xigduo),radio/checkbox,FALSE,,
q5002,160,TRUE,Medikamentöse Diabetestherapie,5002,checkbox,Insulin + Tablette (z. B. Basalinsulin + Metformin oder GLP-1-Analogon),Insulin + Tablette (z. B. Basalinsulin + Metformin oder GLP-1-Analogon),radio/checkbox,FALSE,,
q5002,160,TRUE,Medikamentöse Diabetestherapie,5002,checkbox,Andere Antidiabetika (Setmelanotid; Imeglimin),Andere Antidiabetika (Setmelanotid; Imeglimin),radio/checkbox,FALSE,,
q5002,160,TRUE,Medikamentöse Diabetestherapie,5002,checkbox,Keine medikamentöse Therapie,Keine medikamentöse Therapie,radio/checkbox,FALSE,,
q5002,160,TRUE,Medikamentöse Diabetestherapie,5002_freitext,text,_ weitere Präparate oder Kombinationen eingeben,,input,FALSE,,
q5002,161,TRUE,Wie wird Ihr Diabetes behandelt?,5002,checkbox,Diät,Diät,radio/checkbox,FALSE,,
q5002,161,TRUE,Wie wird Ihr Diabetes behandelt?,5002,checkbox,Forxiga,Forxiga,radio/checkbox,FALSE,,
q5002,161,TRUE,Wie wird Ihr Diabetes behandelt?,5002,checkbox,Glibenclamid,Glibenclamid,radio/checkbox,FALSE,,
q5002,161,TRUE,Wie wird Ihr Diabetes behandelt?,5002,checkbox,Insulin,Insulin,radio/checkbox,FALSE,,
q5002,161,TRUE,Wie wird Ihr Diabetes behandelt?,5002,checkbox,Januvia,Januvia,radio/checkbox,FALSE,,
q5002,161,TRUE,Wie wird Ihr Diabetes behandelt?,5002,checkbox,Jardiance,Jardiance,radio/checkbox,FALSE,,
q5002,161,TRUE,Wie wird Ihr Diabetes behandelt?,5002,checkbox,Metformin,Metformin,radio/checkbox,FALSE,,
q5002,161,TRUE,Wie wird Ihr Diabetes behandelt?,5002_freitext,text,_ sonstige,,input,FALSE,,
q5003,162,TRUE,Haben Sie eine der folgenden Komplikationen?,5003,checkbox,Diabetisches Fußsyndrom,Diabetisches Fußsyndrom,radio/checkbox,FALSE,,
q5003,162,TRUE,Haben Sie eine der folgenden Komplikationen?,5003,checkbox,Retinopathie,Retinopathie,radio/checkbox,FALSE,,
q5003,162,TRUE,Haben Sie eine der folgenden Komplikationen?,5003,checkbox,Neuropathie,Neuropathie,radio/checkbox,FALSE,,
q5003,162,TRUE,Haben Sie eine der folgenden Komplikationen?,5003,checkbox,Nephropathie,Nephropathie,radio/checkbox,FALSE,,
q6000,163,TRUE,Haben Sie körperliche Beeinträchtigungen?,6000,radio,Ja,Ja,radio/checkbox,FALSE,,"#q6000_pflegegrad,#q6000_gdb,#q6001"
q6000,163,TRUE,Haben Sie körperliche Beeinträchtigungen?,6000,radio,Nein,Nein,radio/checkbox,FALSE,,#q6002
q6000_pflegegrad,164,TRUE,Welcher Pflegegrad liegt vor?,6000_pflegegrad,select,Bitte wählen…,,select,FALSE,,
q6000_pflegegrad,164,TRUE,Welcher Pflegegrad liegt vor?,6000_pflegegrad,select,Pflegegrad 1 – geringe Beeinträchtigung der Selbstständigkeit,1,select,FALSE,,
q6000_pflegegrad,164,TRUE,Welcher Pflegegrad liegt vor?,6000_pflegegrad,select,Pflegegrad 2 – erhebliche Beeinträchtigung der Selbstständigkeit,2,select,FALSE,,
q6000_pflegegrad,164,TRUE,Welcher Pflegegrad liegt vor?,6000_pflegegrad,select,Pflegegrad 3 – schwere Beeinträchtigung der Selbstständigkeit,3,select,FALSE,,
q6000_pflegegrad,164,TRUE,Welcher Pflegegrad liegt vor?,6000_pflegegrad,select,Pflegegrad 4 – schwerste Beeinträchtigung der Selbstständigkeit,4,select,FALSE,,
q6000_pflegegrad,164,TRUE,Welcher Pflegegrad liegt vor?,6000_pflegegrad,select,Pflegegrad 5 – schwerste Beeinträchtigung der Selbstständigkeit mit besonderen Anforderungen an die pflegerische Versorgung,5,select,FALSE,,
q6001,165,TRUE,Welche Beeinträchtigungen haben Sie?,6001,checkbox,Künstlicher Darmausgang,Künstlicher Darmausgang data-next=,radio/checkbox,FALSE,,
q6001,165,TRUE,Welche Beeinträchtigungen haben Sie?,6001,checkbox,Am Rollator mobil,Am Rollator mobil data-next=,radio/checkbox,FALSE,,
q6001,165,TRUE,Welche Beeinträchtigungen haben Sie?,6001,checkbox,Auf Rollstuhl angewiesen,Auf Rollstuhl angewiesen data-next=,radio/checkbox,FALSE,,
q6001,165,TRUE,Welche Beeinträchtigungen haben Sie?,6001,checkbox,Gehbehinderung,Gehbehinderung data-next=,radio/checkbox,FALSE,,
q6001,165,TRUE,Welche Beeinträchtigungen haben Sie?,6001,checkbox,Oberschenkel-Amputiert,Oberschenkel-Amputiert data-next=,radio/checkbox,FALSE,,
q6001,165,TRUE,Welche Beeinträchtigungen haben Sie?,6001,checkbox,Unterschenkel-Amputiert,Unterschenkel-Amputiert data-next=,radio/checkbox,FALSE,,
q6001,165,TRUE,Welche Beeinträchtigungen haben Sie?,6001,checkbox,Hilfe beim An- und Auskleiden benötigt,Hilfe beim An- und Auskleiden benötigt data-next=,radio/checkbox,FALSE,,
q6001,165,TRUE,Welche Beeinträchtigungen haben Sie?,6001,checkbox,(Teil)Lähmung an den Extremitäten,(Teil)Lähmung an den Extremitäten data-next=,radio/checkbox,FALSE,,
q6001,165,TRUE,Welche Beeinträchtigungen haben Sie?,6001,checkbox,Schwerhörigkeit/Ertaubung,Schwerhörigkeit/Ertaubung data-next=,radio/checkbox,FALSE,,
q6001,165,TRUE,Welche Beeinträchtigungen haben Sie?,6001,checkbox,Sehkraftverlust,Sehkraftverlust data-next=,radio/checkbox,FALSE,,
q6001,165,TRUE,Welche Beeinträchtigungen haben Sie?,6001,checkbox,Urininkontinenz,Urininkontinenz data-next=,radio/checkbox,FALSE,,
q6001,165,TRUE,Welche Beeinträchtigungen haben Sie?,6001,checkbox,Stuhlinkontinenz,Stuhlinkontinenz data-next=,radio/checkbox,FALSE,,
q6001,165,TRUE,Welche Beeinträchtigungen haben Sie?,6001_freitext,text,_ andere Beeinträchtigungen,,input,FALSE,,
q6000_gdb,166,TRUE,Geben Sie den Grad Ihrer Behinderung (GdB) an und markieren Sie Merkzeichen,6000_gdb,number,ab 20 in 5er-Schritten,,input,FALSE,,
q6000_gdb,166,TRUE,Geben Sie den Grad Ihrer Behinderung (GdB) an und markieren Sie Merkzeichen,6000_merkzeichen,select,— bitte auswählen —,,select,FALSE,,
q6000_gdb,166,TRUE,Geben Sie den Grad Ihrer Behinderung (GdB) an und markieren Sie Merkzeichen,6000_merkzeichen,select,G – erhebliche Gehbeeinträchtigung,G,select,FALSE,,
q6000_gdb,166,TRUE,Geben Sie den Grad Ihrer Behinderung (GdB) an und markieren Sie Merkzeichen,6000_merkzeichen,select,aG – außergewöhnliche Gehbehinderung,aG,select,FALSE,,
q6000_gdb,166,TRUE,Geben Sie den Grad Ihrer Behinderung (GdB) an und markieren Sie Merkzeichen,6000_merkzeichen,select,B – Begleitperson erforderlich,B,select,FALSE,,
q6000_gdb,166,TRUE,Geben Sie den Grad Ihrer Behinderung (GdB) an und markieren Sie Merkzeichen,6000_merkzeichen,select,H – hilflos,H,select,FALSE,,
q6000_gdb,166,TRUE,Geben Sie den Grad Ihrer Behinderung (GdB) an und markieren Sie Merkzeichen,6000_merkzeichen,select,Bl – blind,Bl,select,FALSE,,
q6000_gdb,166,TRUE,Geben Sie den Grad Ihrer Behinderung (GdB) an und markieren Sie Merkzeichen,6000_merkzeichen,select,Gl – gehörlos,Gl,select,FALSE,,
q6000_gdb,166,TRUE,Geben Sie den Grad Ihrer Behinderung (GdB) an und markieren Sie Merkzeichen,6000_merkzeichen,select,TBl – taubblind,TBl,select,FALSE,,
q6000_gdb,166,TRUE,Geben Sie den Grad Ihrer Behinderung (GdB) an und markieren Sie Merkzeichen,6000_merkzeichen,select,RF – Ermäßigung beim Rundfunkbeitrag,RF,select,FALSE,,
q6002,167,TRUE,Tragen Sie Implantate?,6002,radio,Ja,Ja,radio/checkbox,FALSE,#q6003,
q6002,167,TRUE,Tragen Sie Implantate?,6002,radio,Nein,Nein,radio/checkbox,FALSE,#q6004,
